
> earth-3d-next@3.0.0 dev
> next dev

   ▲ Next.js 15.5.18
   - Local:        http://localhost:3000
   - Network:      http://192.168.1.152:3000

 ✓ Starting...
 ✓ Ready in 2.1s
 ○ Compiling / ...
 ✓ Compiled / in 4s (572 modules)
 GET / 200 in 4528ms
 ⚠ Cross origin request detected from 127.0.0.1 to /_next/* resource. In a future major version of Next.js, you will need to explicitly configure "allowedDevOrigins" in next.config to allow this.
Read more: https://nextjs.org/docs/app/api-reference/config/next-config-js/allowedDevOrigins
 ○ Compiling /api/earth/tileset.json ...
 ✓ Compiled /api/earth/tileset.json in 1239ms (639 modules)
 GET /api/earth/tiles/1340/1008/1/1032.glb 200 in 218ms
 GET /api/earth/tiles/0372/1005.json 200 in 222ms
 GET /api/earth/tiles/0372/1005/1/1030.glb 200 in 239ms
 GET /api/earth/tiles/3042/1005.json 200 in 231ms
 GET /api/earth/tiles/3042/1005/1/1030.glb 200 in 243ms
 GET /api/earth/tiles/1371/1008/1/1032.glb 200 in 220ms
 GET /api/earth/tiles/2151/1005/1/1030.glb 200 in 247ms
 GET /api/earth/tiles/1372/1008.json 200 in 225ms
 GET /api/earth/tiles/1372/1008/1/1032.glb 200 in 235ms
 GET /api/earth/tiles/1342/1008/1/1032.glb 200 in 229ms
 GET /api/earth/tiles/3141/1005.json 200 in 218ms
 GET /api/earth/tiles/3141/1005/1/1030.glb 200 in 215ms
 GET /api/earth/tiles/3142/1005/1/1030.glb 200 in 391ms
 GET /api/earth/tiles/3043/1005.json 200 in 210ms
 GET /api/earth/tiles/3043/1005/1/1030.glb 200 in 221ms
 GET /api/earth/tiles/0370/1005.json 200 in 209ms
 GET /api/earth/tiles/0370/1005/1/1030.glb 200 in 229ms
 GET /api/earth/tiles/0373/1005/1/1030.glb 200 in 218ms
 GET /api/earth/tiles/1370/1008.json 200 in 235ms
 GET /api/earth/tiles/1370/1008/1/1032.glb 200 in 216ms
 GET /api/earth/tiles/3040/1005/1/1030.glb 200 in 232ms
 GET /api/earth/tiles/1363/1005.json 200 in 231ms
 GET /api/earth/tiles/1363/1005/1/1030.glb 200 in 239ms
 GET /api/earth/tiles/3140/1005.json 200 in 213ms
 GET /api/earth/tiles/3140/1005/1/1030.glb 200 in 219ms
 GET /api/earth/tiles/0371/1005/1/1030.glb 200 in 224ms
 GET /api/earth/tiles/3041/1005/1/1030.glb 200 in 231ms
 GET /api/earth/tiles/1361/1005.json 200 in 228ms
 GET /api/earth/tiles/1361/1005/1/1030.glb 200 in 252ms
 GET /api/earth/tiles/1262/1005/1/1030.glb 200 in 237ms
 GET /api/earth/tiles/1260/1005.json 200 in 218ms
 GET /api/earth/tiles/1362/1005/1/1030.glb 200 in 399ms
 GET /api/earth/tiles/1260/1005/1/1030.glb 200 in 248ms
 GET /api/earth/tiles/1261/1005.json 200 in 239ms
 GET /api/earth/tiles/1360/1005/1/1030.glb 200 in 246ms
 GET /api/earth/tiles/1263/1005/1/1030.glb 200 in 298ms
 GET /api/earth/tiles/1261/1005/1/1030.glb 200 in 217ms
 GET /api/earth/tiles/13437/1008/1/1032.glb 200 in 223ms
 GET /api/earth/tiles/13436/1008/1/1032.glb 200 in 250ms
 GET /api/earth/tiles/13727/1005/1/1030.glb 200 in 243ms
 GET /api/earth/tiles/13726/1005/1/1030.glb 200 in 245ms
 GET /api/earth/tiles/31417/1005/1/1030.glb 200 in 293ms
